kernel,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator,param_clf__estimator__criterion,param_clf__estimator__max_depth,param_clf__estimator__max_features,param_clf__estimator__n_estimators,params,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,process,model
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_entropy_5_sqrt_200",1.2578546524047851,0.17961758017446933,0.16662559509277344,0.06556651186146767,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",entropy,5,sqrt,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'entropy', 'clf__estimator__max_depth': 5, 'clf__estimator__max_features': 'sqrt', 'clf__estimator__n_estimators': 200}",1.0,0.96,0.961038961038961,0.975,1.0,0.9792077922077922,0.01778416729876249,33,1.0,0.972972972972973,0.9594594594594594,0.972972972972973,1.0,0.981081081081081,0.016216216216216214,27,1.0,0.96,0.925,0.9512195121951219,1.0,0.9672439024390244,0.029119499835543513,33,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_7_sqrt_200",1.1317777156829834,0.18627157840747624,0.16044988632202148,0.03994342882312684,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,7,sqrt,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 7, 'clf__estimator__max_features': 'sqrt', 'clf__estimator__n_estimators': 200}",0.9863013698630138,0.96,0.9743589743589743,0.975,1.0,0.9791320688443976,0.013362349419012228,36,0.9864864864864865,0.972972972972973,0.972972972972973,0.972972972972973,1.0,0.981081081081081,0.010810810810810789,27,0.972972972972973,0.96,0.95,0.9512195121951219,1.0,0.966838497033619,0.018501728489279185,37,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_5_auto_200",1.2927248001098632,0.33351993005116826,0.18725090026855468,0.05229687375129606,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,5,auto,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 5, 'clf__estimator__max_features': 'auto', 'clf__estimator__n_estimators': 200}",1.0,0.96,0.961038961038961,0.975,0.988235294117647,0.9768548510313216,0.015510520671533218,37,1.0,0.972972972972973,0.9594594594594594,0.972972972972973,0.9864864864864865,0.9783783783783784,0.013781133820521043,37,1.0,0.96,0.925,0.9512195121951219,1.0,0.9672439024390244,0.029119499835543513,33,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_4_sqrt_200",1.2639900684356689,0.2506998728075614,0.14664301872253419,0.0438377019871195,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,4,sqrt,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 4, 'clf__estimator__max_features': 'sqrt', 'clf__estimator__n_estimators': 200}",1.0,0.96,0.9743589743589743,0.9487179487179488,1.0,0.9766153846153847,0.020751432703245896,38,1.0,0.972972972972973,0.972972972972973,0.9459459459459459,1.0,0.9783783783783784,0.020225175063642922,37,1.0,0.96,0.95,0.9024390243902439,1.0,0.9624878048780487,0.03628310914899857,38,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_entropy_4_sqrt_200",1.044222068786621,0.23228308291672617,0.13744721412658692,0.04668274738594372,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",entropy,4,sqrt,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'entropy', 'clf__estimator__max_depth': 4, 'clf__estimator__max_features': 'sqrt', 'clf__estimator__n_estimators': 200}",0.9863013698630138,0.96,0.9743589743589743,0.9620253164556963,0.988235294117647,0.9741841909590663,0.011775564327472277,39,0.9864864864864865,0.972972972972973,0.972972972972973,0.9594594594594594,0.9864864864864865,0.9756756756756758,0.01011258753182148,39,0.972972972972973,0.96,0.95,0.926829268292683,1.0,0.9619604482531312,0.024287357546634303,39,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_4_auto_200",1.180526351928711,0.14996303428705693,0.18399338722229003,0.03800603341973703,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,4,auto,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 4, 'clf__estimator__max_features': 'auto', 'clf__estimator__n_estimators': 200}",0.9863013698630138,0.96,0.961038961038961,0.9620253164556963,1.0,0.9738731294715344,0.016337838270637187,40,0.9864864864864865,0.972972972972973,0.9594594594594594,0.9594594594594594,1.0,0.9756756756756758,0.015759329445527853,39,0.972972972972973,0.96,0.925,0.926829268292683,1.0,0.9569604482531311,0.02845136585700879,40,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_8_log2_500",1.9411363124847412,0.4583692832934298,0.20770554542541503,0.062254029970435255,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,8,log2,500,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 8, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 500}",0.9722222222222222,0.923076923076923,0.9473684210526316,0.975,1.0,0.9635335132703553,0.02621001538367177,41,0.972972972972973,0.9459459459459459,0.9459459459459459,0.972972972972973,1.0,0.9675675675675676,0.020225175063642933,41,0.9459459459459459,0.96,0.9,0.9512195121951219,1.0,0.9514330916282135,0.03196139485752448,43,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_7_log2_200",0.9659793376922607,0.1203640484654907,0.14485301971435546,0.026587221162079056,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,7,log2,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 7, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 200}",0.9863013698630138,0.9056603773584904,0.9473684210526316,0.975,1.0,0.9628660336548271,0.0334306526638153,42,0.9864864864864865,0.9324324324324325,0.9459459459459459,0.972972972972973,1.0,0.9675675675675676,0.02506383377161001,41,0.972972972972973,0.96,0.9,0.9512195121951219,1.0,0.956838497033619,0.0328494124416767,41,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_8_log2_200",1.0949439525604248,0.1126867557951748,0.16220226287841796,0.04380477050789792,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,8,log2,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 8, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 200}",0.9863013698630138,0.923076923076923,0.9210526315789473,0.975,1.0,0.9610861849037768,0.03283618182687431,43,0.9864864864864865,0.9459459459459459,0.918918918918919,0.972972972972973,1.0,0.9648648648648649,0.029108998957483798,43,0.972972972972973,0.96,0.875,0.9512195121951219,1.0,0.9518384970336189,0.04180273756704905,42,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_entropy_7_log2_500",2.0230313777923583,0.44249730546449817,0.19177026748657228,0.0483788227399434,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",entropy,7,log2,500,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'entropy', 'clf__estimator__max_depth': 7, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 500}",0.9577464788732395,0.923076923076923,0.9473684210526316,0.9620253164556963,1.0,0.9580434278916983,0.02495159228710907,44,0.9594594594594594,0.9459459459459459,0.9459459459459459,0.9594594594594594,1.0,0.9621621621621621,0.019860727644187934,44,0.918918918918919,0.96,0.9,0.926829268292683,1.0,0.9411496374423203,0.03524562901129532,47,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_entropy_8_log2_500",1.2806257247924804,0.1488791521152299,0.07935237884521484,0.004296151718464012,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",entropy,8,log2,500,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'entropy', 'clf__estimator__max_depth': 8, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 500}",0.9577464788732395,0.923076923076923,0.9473684210526316,0.9620253164556963,0.9879518072289156,0.9556337893374813,0.021061980960966262,45,0.9594594594594594,0.9459459459459459,0.9459459459459459,0.9594594594594594,0.9864864864864865,0.9594594594594594,0.014803312365004501,45,0.918918918918919,0.96,0.9,0.926829268292683,0.9761904761904762,0.9363877326804155,0.027793482488547457,50,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_7_log2_500",1.8689035892486572,0.09550203430244467,0.2489637851715088,0.037777092700601,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,7,log2,500,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 7, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 500}",0.9722222222222222,0.9056603773584904,0.9210526315789473,0.975,1.0,0.954787046231932,0.035519573130476066,46,0.972972972972973,0.9324324324324325,0.918918918918919,0.972972972972973,1.0,0.9594594594594594,0.029606624730008968,45,0.9459459459459459,0.96,0.875,0.9512195121951219,1.0,0.9464330916282137,0.04044578689456701,44,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_entropy_8_log2_200",1.0600271701812745,0.08139852237798419,0.14061808586120605,0.04429529799217186,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",entropy,8,log2,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'entropy', 'clf__estimator__max_depth': 8, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 200}",0.9577464788732395,0.9056603773584904,0.9473684210526316,0.9620253164556963,1.0,0.9545601187480116,0.030244239450054153,47,0.9594594594594594,0.9324324324324325,0.9459459459459459,0.9594594594594594,1.0,0.9594594594594594,0.0226124331495696,45,0.918918918918919,0.96,0.9,0.926829268292683,1.0,0.9411496374423203,0.03524562901129532,47,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_6_log2_500",1.9895102977752686,0.16442765343238855,0.17973337173461915,0.03424176237449837,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,6,log2,500,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 6, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 500}",0.9722222222222222,0.9056603773584904,0.9210526315789473,0.9620253164556963,1.0,0.9521921095230713,0.034404537346237926,48,0.972972972972973,0.9324324324324325,0.918918918918919,0.9594594594594594,1.0,0.9567567567567569,0.028856968248733263,48,0.9459459459459459,0.96,0.875,0.926829268292683,1.0,0.9415550428477257,0.04104078862694264,46,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_entropy_6_log2_500",1.8787903308868408,0.42039821504817854,0.23702750205993653,0.08090554521222107,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",entropy,6,log2,500,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'entropy', 'clf__estimator__max_depth': 6, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 500}",0.9444444444444445,0.9056603773584904,0.9333333333333333,0.975,1.0,0.9516876310272536,0.032818908022295215,49,0.9459459459459459,0.9324324324324325,0.9324324324324325,0.972972972972973,1.0,0.9567567567567569,0.026203674904953126,48,0.918918918918919,0.96,0.875,0.9512195121951219,1.0,0.9410276862228081,0.04192853142808809,49,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_entropy_7_log2_200",1.0298943519592285,0.2099311839290025,0.17729358673095702,0.031371699311761966,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",entropy,7,log2,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'entropy', 'clf__estimator__max_depth': 7, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 200}",0.9428571428571428,0.923076923076923,0.9333333333333333,0.9500000000000001,1.0,0.9498534798534799,0.02665911820064678,50,0.9459459459459459,0.9459459459459459,0.9324324324324325,0.9459459459459459,1.0,0.9540540540540541,0.02356161591103066,50,0.8918918918918919,0.96,0.875,0.926829268292683,1.0,0.930744232036915,0.04535308597331649,53,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_6_log2_200",1.091650915145874,0.12475211834397214,0.1520524501800537,0.050563760073416154,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,6,log2,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 6, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 200}",0.9589041095890412,0.9411764705882353,0.9333333333333333,0.9350649350649352,0.9761904761904762,0.9489338649532042,0.016359887558538906,51,0.9594594594594594,0.9594594594594594,0.9324324324324325,0.9324324324324325,0.972972972972973,0.9513513513513514,0.016216216216216214,51,0.9459459459459459,0.96,0.875,0.8780487804878049,0.9761904761904762,0.9270370405248454,0.04235060057982936,54,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_entropy_6_log2_200",1.1126641750335693,0.10502246156166085,0.14550490379333497,0.03824045448648893,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",entropy,6,log2,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'entropy', 'clf__estimator__max_depth': 6, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 200}",0.9444444444444445,0.8928571428571428,0.9473684210526316,0.9487179487179488,1.0,0.9466775914144335,0.03391031462307203,52,0.9459459459459459,0.918918918918919,0.9459459459459459,0.9459459459459459,1.0,0.9513513513513514,0.026480970192250562,51,0.918918918918919,1.0,0.9,0.9024390243902439,1.0,0.9442715886618325,0.04596521841528509,45,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_entropy_4_log2_500",1.8812182903289796,0.32458322419224006,0.30535249710083007,0.0839515742780009,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",entropy,4,log2,500,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'entropy', 'clf__estimator__max_depth': 4, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 500}",0.9577464788732395,0.9056603773584904,0.9210526315789473,0.9350649350649352,1.0,0.9439048845751226,0.032867200105366076,53,0.9594594594594594,0.9324324324324325,0.918918918918919,0.9324324324324325,1.0,0.9486486486486487,0.028856968248733253,53,0.918918918918919,0.96,0.875,0.8780487804878049,1.0,0.9263935398813448,0.048128342572319106,58,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_entropy_5_log2_500",1.7166924476623535,0.48257917793256067,0.20684261322021485,0.06155360620848349,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",entropy,5,log2,500,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'entropy', 'clf__estimator__max_depth': 5, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 500}",0.9577464788732395,0.888888888888889,0.9473684210526316,0.9487179487179488,0.975609756097561,0.943666298726054,0.029183644212650277,54,0.9594594594594594,0.918918918918919,0.9459459459459459,0.9459459459459459,0.972972972972973,0.9486486486486487,0.017927701569488644,53,0.918918918918919,0.96,0.9,0.9024390243902439,0.9523809523809523,0.926747779138023,0.025021670852643403,55,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_entropy_4_log2_200",1.0853258609771728,0.10632579112359747,0.13884587287902833,0.016729954303755897,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",entropy,4,log2,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'entropy', 'clf__estimator__max_depth': 4, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 200}",0.9863013698630138,0.8928571428571428,0.9041095890410958,0.9367088607594938,0.9879518072289156,0.9415857539499324,0.039879874036043095,55,0.9864864864864865,0.918918918918919,0.9054054054054054,0.9324324324324325,0.9864864864864865,0.9459459459459459,0.03418678551533384,55,0.972972972972973,1.0,0.825,0.9024390243902439,0.9761904761904762,0.9353204947107386,0.06406762919535171,51,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_entropy_5_log2_200",0.9641453266143799,0.2542424707577403,0.14746718406677245,0.046883606229164425,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",entropy,5,log2,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'entropy', 'clf__estimator__max_depth': 5, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 200}",0.9444444444444445,0.8727272727272728,0.9473684210526316,0.9350649350649352,1.0,0.9399210146578568,0.04055610982930018,56,0.9459459459459459,0.9054054054054054,0.9459459459459459,0.9324324324324325,1.0,0.9459459459459459,0.030815552029706438,55,0.918918918918919,0.96,0.9,0.8780487804878049,1.0,0.9313935398813447,0.04361653310322883,52,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_5_log2_500",1.861924648284912,0.5017715079645216,0.25719366073608396,0.058339750505636494,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,5,log2,500,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 5, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 500}",0.9295774647887325,0.9056603773584904,0.9210526315789473,0.9367088607594938,0.9879518072289156,0.936190228342916,0.027872844516117743,57,0.9324324324324325,0.9324324324324325,0.918918918918919,0.9324324324324325,0.9864864864864865,0.9405405405405405,0.023561615911030665,57,0.8918918918918919,0.96,0.875,0.9024390243902439,0.9761904761904762,0.9211042784945225,0.039685579409474876,59,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_4_log2_500",1.6536603450775147,0.39334247148880597,0.19767484664916993,0.0608460521185367,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,4,log2,500,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 4, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 500}",0.9444444444444445,0.8727272727272728,0.9473684210526316,0.9367088607594938,0.975609756097561,0.9353717510162806,0.033974841967229344,58,0.9459459459459459,0.9054054054054054,0.9459459459459459,0.9324324324324325,0.972972972972973,0.9405405405405405,0.021956860553070185,57,0.918918918918919,0.96,0.9,0.9024390243902439,0.9523809523809523,0.926747779138023,0.025021670852643403,55,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_5_log2_200",1.1973209857940674,0.14312879562296466,0.19227375984191894,0.017247571712851687,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,5,log2,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 5, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 200}",0.9166666666666667,0.888888888888889,0.9189189189189189,0.9367088607594938,0.9761904761904762,0.9274747622848889,0.028765869944423764,59,0.918918918918919,0.918918918918919,0.918918918918919,0.9324324324324325,0.972972972972973,0.9324324324324325,0.020935045114634687,59,0.8918918918918919,0.96,0.85,0.9024390243902439,0.9761904761904762,0.9161042784945224,0.046216750188767725,60,norm_stops_text,rf
"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)_gini_4_log2_200",0.856055212020874,0.19772165006943193,0.14181923866271973,0.0598153934358093,"RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200)",gini,4,log2,200,"{'clf__estimator': RandomForestClassifier(max_depth=8, max_features='sqrt', n_estimators=200), 'clf__estimator__criterion': 'gini', 'clf__estimator__max_depth': 4, 'clf__estimator__max_features': 'log2', 'clf__estimator__n_estimators': 200}",0.9444444444444445,0.8275862068965517,0.9333333333333333,0.9367088607594938,0.9879518072289156,0.926004930532548,0.05297538292036122,60,0.9459459459459459,0.8648648648648649,0.9324324324324325,0.9324324324324325,0.9864864864864865,0.9324324324324325,0.03916588309780929,59,0.918918918918919,0.96,0.875,0.9024390243902439,0.9761904761904762,0.9265096838999277,0.03709459877879228,57,norm_stops_text,rf
